"","product_id","year","month","total_sales"
"11445","801400",2017,6,262.730003356934
"11446","77825890",2017,6,196
"11447","77825290",2017,6,98
"11448","6833H                    ",2017,6,1762.68005371094
"11449","67125895D                ",2017,6,650
"11450","641CX2535                ",2017,6,660.25
"11451","641CX0308                ",2017,6,1320.5
"11452","641CF0824                ",2017,6,660.25
"11453","641CF0721                ",2017,6,660.25
"11454","641CF0620                ",2017,6,1320.5
"11455","623421R                  ",2017,6,1111.86999511719
"11456","606S255X                 ",2017,6,2660
"11457","606S155FX                ",2017,6,1520
"11458","5BB                      ",2017,6,3154.75
"11459","55625800",2017,6,490
"11460","55625690",2017,6,392
"11461","520010000",2017,6,295.5
"11462","35Q53R                   ",2017,6,1928
"11463","3544450",2017,6,14389.0400390625
"11464","3544225",2017,6,3597.26000976562
"11465","3542509",2017,6,5395.89001464844
"11466","3542501",2017,6,5395.89001464844
"11467","3542009",2017,6,5395.89001464844
"11468","3541751",2017,6,1798.63000488281
"11469","3541258",2017,6,2679.59008789062
"11470","3541158",2017,6,8038.77026367188
"11471","3505301M                 ",2017,6,1451.21997070312
"11472","3504309M                 ",2017,6,1451.21997070312
"11473","3504001BC                ",2017,6,5711.080078125
"11474","3503751BC                ",2017,6,2855.5400390625
"11475","3503504BC                ",2017,6,8566.6201171875
"11476","3502754BC                ",2017,6,2855.5400390625
"11477","3502751BC                ",2017,6,5711.080078125
"11478","3341352",2017,6,2679.59008789062
"11479","3341305",2017,6,5359.18017578125
"11480","3341257",2017,6,5359.18017578125
"11481","3341204",2017,6,2679.59008789062
"11482","3341152",2017,6,8038.77026367188
"11483","3341102",2017,6,8038.77026367188
"11484","3245150",2017,6,1798.63000488281
"11485","3244450",2017,6,7194.52001953125
"11486","3244425",2017,6,1798.63000488281
"11487","3244400",2017,6,7194.52001953125
"11488","3244325",2017,6,5395.89001464844
"11489","3244275",2017,6,3597.26000976562
"11490","3241405",2017,6,21435.400390625
"11491","292.120.10               ",2017,6,580
"11492","261221",2017,6,510
"11493","251001",2017,6,106.599998474121
"11494","242246000",2017,6,84.75
"11495","242235000",2017,6,100.5
"11496","242234000",2017,6,100.5
"11497","231819",2017,6,490
"11498","231730",2017,6,446.140014648438
"11499","231725",2017,6,669.210021972656
"11500","227504",2017,6,156
"11501","223116",2017,6,2550
"11502","223111",2017,6,202.339996337891
"11503","223105",2017,6,607.019989013672
"11504","222991",2017,6,1695
"11505","222333",2017,6,910.199981689453
"11506","222300",2017,6,304
"11507","222245",2017,6,260
"11508","222242",2017,6,260
"11509","222229",2017,6,311.600006103516
"11510","219321",2017,6,350.209995269775
"11511","214116",2017,6,280
"11512","212855",2017,6,238.899993896484
"11513","212034",2017,6,2441.64993286133
"11514","212033",2017,6,2585.93008422852
"11515","210711",2017,6,287
"11516","206.43",2017,6,306.600006103516
"11517","204.828",2017,6,65
"11518","202.878",2017,6,176.399993896484
"11519","202.824",2017,6,160
"11520","202.22",2017,6,395
"11521","201.368",2017,6,98
"11522","201.362",2017,6,98
"11523","158124010",2017,6,190
"11524","157001135",2017,6,800
"11525","129454000",2017,6,450
"11526","129453205",2017,6,1200
"11527","121720500",2017,6,0
"11528","10305",2017,6,100
"11529","02.211.258               ",2017,6,2021
"11530","02.130.212               ",2017,6,378
"11531","W6155                    ",2017,6,21.1200008392334
"11532","W295                     ",2017,6,244.689998626709
"11533","W3203                    ",2017,6,53.8400001525879
"11534","W328H                    ",2017,6,40.7000007629395
"11535","W333H                    ",2017,6,108.839996337891
"11536","W3650                    ",2017,6,3293.56000137329
"11537","W4843                    ",2017,6,913.600002288818
"11538","W546H                    ",2017,6,36.3499984741211
"11539","W562H                    ",2017,6,27.2099990844727
"11540","W571H                    ",2017,6,41.7999992370605
"11541","Z995H                    ",2017,5,1387.15002441406
"11542","Z935H                    ",2017,5,1874.88000488281
"11543","Z371E                    ",2017,5,663.47998046875
"11544","Z333H                    ",2017,5,4924.92004394531
"11545","Z293E                    ",2017,5,1228.23999023438
"11546","Y442H                    ",2017,5,10960.8800048828
"11547","Y423H                    ",2017,5,1873.44000244141
"11548","Y416H                    ",2017,5,79.0100021362305
"11549","Y3110H                   ",2017,5,444.940002441406
"11550","Y291H                    ",2017,5,905.039978027344
"11551","X605H                    ",2017,5,95.4300003051758
"11552","W9996                    ",2017,5,49.0699996948242
"11553","W9863T                   ",2017,5,108.099998474121
"11554","W9756                    ",2017,5,1276.41998291016
"11555","W9753                    ",2017,5,736.339996337891
"11556","W9575                    ",2017,5,1712.5
"11557","W9565                    ",2017,5,304.290008544922
"11558","W9537                    ",2017,5,990
"11559","W9505T                   ",2017,5,237.559997558594
"11560","W9287                    ",2017,5,40.4099998474121
"11561","W9286T                   ",2017,5,71.8399963378906
"11562","W9210H                   ",2017,5,103.050003051758
"11563","W9125H                   ",2017,5,395.900001525879
"11564","W9124H                   ",2017,5,779.740005493164
"11565","W8977                    ",2017,5,592.920001983643
"11566","W8761                    ",2017,5,106.240001678467
"11567","W8731                    ",2017,5,20.1700000762939
"11568","W8683                    ",2017,5,105.220003128052
"11569","W8354                    ",2017,5,48.1300010681152
"11570","W8330                    ",2017,5,37.2000007629395
"11571","W8321                    ",2017,5,327.539993286133
"11572","W8307                    ",2017,5,265.349998474121
"11573","W8305                    ",2017,5,117.300003051758
"11574","W811                     ",2017,5,16.5799999237061
"11575","W810T                    ",2017,5,2013.17999267578
"11576","W765                     ",2017,5,30.5200004577637
"11577","W747                     ",2017,5,110.879999160767
"11578","W593                     ",2017,5,28.1200008392334
"11579","W571H                    ",2017,5,41.7900009155273
"11580","W552                     ",2017,5,16.5900001525879
"11581","W523                     ",2017,5,132.750001907349
"11582","W4843                    ",2017,5,454.729995727539
"11583","W338H                    ",2017,5,27.2099990844727
"11584","W328H                    ",2017,5,79.8499984741211
"11585","W2797                    ",2017,5,70.0699996948242
"11586","W2790                    ",2017,5,695.200012207031
"11587","W2775                    ",2017,5,1266.30004882812
"11588","W224                     ",2017,5,50.6399993896484
"11589","W223                     ",2017,5,72.2599987983704
"11590","W222                     ",2017,5,40.8199996948242
"11591","W1851T                   ",2017,5,49.7200012207031
"11592","VW1004.15.10             ",2017,5,584.900024414062
"11593","VS304.022                ",2017,5,78.4800033569336
"11594","VS304.018                ",2017,5,78.4800033569336
"11595","VS303.036                ",2017,5,1383.47998046875
"11596","VS302.018                ",2017,5,156.960006713867
"11597","VS206.026                ",2017,5,752.209991455078
"11598","VS206.018                ",2017,5,1293.89004516602
"11599","VS206.010                ",2017,5,314.730010986328
"11600","VP4404.L3                ",2017,5,1881.38000488281
"11601","VP4401.R3                ",2017,5,2148.90002441406
"11602","VP4400.L3                ",2017,5,891.179992675781
"11603","VP2501.05                ",2017,5,1270.88000488281
"11604","VCP9335H                 ",2017,5,216.910003662109
"11605","VCP461H                  ",2017,5,93.629997253418
"11606","VCP1059H                 ",2017,5,1108.02000427246
"11607","VC2973H                  ",2017,5,8536.23992919922
"11608","V9590H                   ",2017,5,116.800003051758
"11609","V792E                    ",2017,5,2905.61993408203
"11610","V779H                    ",2017,5,294.010009765625
"11611","V733E                    ",2017,5,350
"11612","V643H                    ",2017,5,1226.40002441406
"11613","V615H                    ",2017,5,710.360008239746
"11614","V602H                    ",2017,5,4040.82000732422
"11615","V574G                    ",2017,5,1420.65002441406
"11616","V551G                    ",2017,5,1224.31001281738
"11617","V546G                    ",2017,5,3539.39001464844
"11618","V4970H                   ",2017,5,1372.7200012207
"11619","V480H                    ",2017,5,60.5699996948242
"11620","V468H                    ",2017,5,93.8099975585938
"11621","V461H                    ",2017,5,2764.14005279541
"11622","V4260H                   ",2017,5,1514.58999633789
"11623","V398H                    ",2017,5,547.200012207031
"11624","V392ZG                   ",2017,5,846.220001220703
"11625","V376H                    ",2017,5,833.489990234375
"11626","V372H                    ",2017,5,2243.25997161865
"11627","V366H                    ",2017,5,607.679992675781
"11628","V358H                    ",2017,5,234
"11629","V352H                    ",2017,5,910.299980163574
"11630","V347H                    ",2017,5,871.169982910156
"11631","V339H                    ",2017,5,3225.48002624512
"11632","V335H                    ",2017,5,346.970008850098
"11633","V325H                    ",2017,5,79.6100006103516
"11634","V323H                    ",2017,5,1933.28001403809
"11635","V3160H                   ",2017,5,4379.34002685547
"11636","V311H                    ",2017,5,2010.33000946045
"11637","V3040H                   ",2017,5,79.7399978637695
"11638","V303H                    ",2017,5,725.400024414062
"11639","V292ZH                   ",2017,5,3101.64001464844
"11640","V2910H                   ",2017,5,2105.36004638672
"11641","V242H                    ",2017,5,790.22998046875
"11642","V224H                    ",2017,5,771.059997558594
"11643","V152G                    ",2017,5,345.980010986328
"11644","V1057H                   ",2017,5,721.799987792969
"11645","UPLUG551                 ",2017,5,445
"11646","UPA1515                  ",2017,5,108.900001525879
"11647","UML1                     ",2017,5,799.5
"11648","UHSL                     ",2017,5,4551
"11649","TT012                    ",2017,5,336
"11650","TR45W                    ",2017,5,1404
"11651","TLH90                    ",2017,5,1239.83999633789
"11652","TLC75                    ",2017,5,19818.7799987793
"11653","TCT75                    ",2017,5,3750
"11654","SXPP1A404                ",2017,5,2645
"11655","SXMP1B421                ",2017,5,192.960006713867
"11656","SSR10030520              ",2017,5,525
"11657","RSZ6004                  ",2017,5,717.559997558594
"11658","RSZ4501                  ",2017,5,717.559997558594
"11659","RSZ3751                  ",2017,5,717.559997558594
"11660","RSZ1052                  ",2017,5,717.559997558594
"11661","RSZ0100                  ",2017,5,717.559997558594
"11662","PN6376H                  ",2017,5,1386
"11663","PN120                    ",2017,5,677.279998779297
"11664","PMSK1                    ",2017,5,53.1100006103516
"11665","PMR35                    ",2017,5,134.399993896484
"11666","PMN3                     ",2017,5,1449
"11667","PDP9261T                 ",2017,5,3274.56005859375
"11668","PDP9101H                 ",2017,5,397.260009765625
"11669","PDP334H                  ",2017,5,378.990005493164
"11670","PDP328H                  ",2017,5,1006.02001953125
"11671","PCDW1                    ",2017,5,1129.14001464844
"11672","PCDM1                    ",2017,5,373.920013427734
"11673","PCDL1                    ",2017,5,4088.5
"11674","PCDH1                    ",2017,5,1640.40002441406
"11675","P6937H                   ",2017,5,827.930023193359
"11676","MS1995                   ",2017,5,4294.32000732422
"11677","MS0002                   ",2017,5,3764.1201171875
"11678","MPE1855H                 ",2017,5,499.829986572266
"11679","MCP4160H                 ",2017,5,1049.33996582031
"11680","MCL20                    ",2017,5,4021.5
"11681","K833H                    ",2017,5,800.280029296875
"11682","HP054                    ",2017,5,1641.25
"11683","HARH36                   ",2017,5,52156.580078125
"11684","HAR23                    ",2017,5,44925
"11685","FH1642H                  ",2017,5,6150.89001464844
"11686","F3232                    ",2017,5,77.3199996948242
"11687","F3215                    ",2017,5,145.439994812012
"11688","EPS03                    ",2017,5,542.900024414062
"11689","EPS02                    ",2017,5,542.880004882812
"11690","ENC403012                ",2017,5,3290
"11691","EH8030H                  ",2017,5,679.840026855469
"11692","EH7956H                  ",2017,5,714.419982910156
"11693","EH7939H                  ",2017,5,3207.80001831055
"11694","EH7149G                  ",2017,5,245.490005493164
"11695","EH388                    ",2017,5,218
"11696","ECS29A                   ",2017,5,900
"11697","EC11                     ",2017,5,306
"11698","EBF01                    ",2017,5,398.950012207031
"11699","DF2570H                  ",2017,5,1024.38000488281
"11700","D135303                  ",2017,5,2400
"11701","D128208                  ",2017,5,1050
"11702","D1085413                 ",2017,5,170
"11703","CSP10100030              ",2017,5,500
"11704","CSP10090030              ",2017,5,1500
"11705","CSP10070030              ",2017,5,1500
"11706","CSP10050030              ",2017,5,2500
"11707","CSP10025030              ",2017,5,1000
"11708","CRC14071730              ",2017,5,1050
"11709","CRC14060930              ",2017,5,525
"11710","CRC14040630              ",2017,5,525
"11711","CR40G                    ",2017,5,14482
"11712","CPL10020230              ",2017,5,500
"11713","CFS10020630              ",2017,5,1276
"11714","CFS10020230              ",2017,5,638
"11715","CDF10072030              ",2017,5,1042
"11716","CDF10061630              ",2017,5,2605
"11717","CDF10030630              ",2017,5,521
"11718","CB11LT                   ",2017,5,157.5
"11719","C1041                    ",2017,5,1923.30004882812
"11720","B11LT                    ",2017,5,3480
"11721","ANX6                     ",2017,5,357.48999786377
"11722","8881H                    ",2017,5,873.599975585938
"11723","8871H                    ",2017,5,755.820007324219
"11724","8698H                    ",2017,5,1668.87995910645
"11725","8580H                    ",2017,5,1289.93005371094
"11726","828804",2017,5,1312.5
"11727","824095",2017,5,50.25
"11728","823100",2017,5,23776
"11729","823045",2017,5,984.900024414062
"11730","810081L                  ",2017,5,4869.59991455078
"11731","810081",2017,5,865.599975585938
"11732","801404",2017,5,87.7300033569336
"11733","801402",2017,5,175.230003356934
"11734","6R45B                    ",2017,5,4695.84008789062
"11735","67126005DB               ",2017,5,325
"11736","641CX3509                ",2017,5,660.25
"11737","641CX0408                ",2017,5,1320.5
"11738","626653",2017,5,1215
"11739","626638",2017,5,1164.2399597168
"11740","5DSG                     ",2017,5,1860
"11741","55626000",2017,5,217.600006103516
"11742","44150",2017,5,256
"11743","3544375",2017,5,17986.3000488281
"11744","3544325",2017,5,10791.7800292969
"11745","3541757",2017,5,1798.63000488281
"11746","3541507",2017,5,1798.63000488281
"11747","3541258",2017,5,5359.18017578125
"11748","3541001",2017,5,3597.26000976562
"11749","3341452",2017,5,2679.59008789062
"11750","3341305",2017,5,8038.77026367188
"11751","3341259",2017,5,5359.18017578125
"11752","3341255",2017,5,8038.77026367188
"11753","3341252",2017,5,10718.3603515625
"11754","3341251",2017,5,2679.59008789062
"11755","3341205",2017,5,18757.1306152344
"11756","3341204",2017,5,2679.59008789062
"11757","3341152",2017,5,13397.9504394531
"11758","3341106",2017,5,2679.59008789062
"11759","3245200",2017,5,8993.15002441406
"11760","Z999H                    ",2017,5,1462.92004394531
"11761","3244800",2017,5,3597.26000976562
"11762","3241305",2017,5,12861.240234375
"11763","3241255",2017,5,12861.240234375
"11764","3241205",2017,5,8574.16015625
"11765","3005050",2017,5,257.549995422363
"11766","3002050",2017,5,457.859985351562
"11767","287439",2017,5,507.149993896484
"11768","254628",2017,5,111.330001831055
"11769","254514",2017,5,21.6299991607666
"11770","251004",2017,5,106.599998474121
"11771","251003",2017,5,106.599998474121
"11772","231822",2017,5,2285
"11773","231821",2017,5,490
"11774","231816",2017,5,735
"11775","231740",2017,5,446.140014648438
"11776","231720",2017,5,669.210021972656
"11777","228142",2017,5,535
"11778","2232",2017,5,2217.69003295898
"11779","2230",2017,5,1272.18003845215
"11780","2228",2017,5,726.960021972656
"11781","222209",2017,5,1400
"11782","214116",2017,5,420
"11783","212133",2017,5,648.050018310547
"11784","212.818",2017,5,407.399993896484
"11785","212.812",2017,5,407.399993896484
"11786","210133",2017,5,1075
"11787","206.032",2017,5,139.699996948242
"11788","20514",2017,5,1920
"11789","20391",2017,5,1159.77001953125
"11790","1946M                    ",2017,5,2418.00988769531
"11791","1902SK                   ",2017,5,1800
"11792","18531G                   ",2017,5,926.040008544922
"11793","158115010",2017,5,190
"11794","14324-30                 ",2017,5,963.81999206543
"11795","136552000",2017,5,182
"11796","130738203",2017,5,114.75
"11797","129453245",2017,5,1800
"11798","12442",2017,5,278.450012207031
"11799","121725500",2017,5,0
"11800","10133",2017,5,1500.80001831055
"11801","Z812G                    ",2017,5,1145.84997558594
"11802","Z442E                    ",2017,5,567.650024414062
"11803","Z423E                    ",2017,5,629.059997558594
"11804","Z421E                    ",2017,5,659.679992675781
"11805","Z3170H                   ",2017,5,2041.63995361328
"11806","Z1930G                   ",2017,5,334.959991455078
"11807","Z1926G                   ",2017,5,1011.48001098633
"11808","Y5218H                   ",2017,5,3147.97998046875
"11809","WS371H                   ",2017,5,40.7999992370605
"11810","W9981                    ",2017,5,46.7799987792969
"11811","W995                     ",2017,5,67.3300018310547
"11812","W975                     ",2017,5,74.5199966430664
"11813","W9625T                   ",2017,5,589.970008850098
"11814","W9443                    ",2017,5,144.159996032715
"11815","W9380H                   ",2017,5,151.270004272461
"11816","W9365                    ",2017,5,54.7200012207031
"11817","W9357                    ",2017,5,34.7299995422363
"11818","W9136                    ",2017,5,24
"11819","W9130                    ",2017,5,45.4000015258789
"11820","W893                     ",2017,5,106.080001831055
"11821","W8807                    ",2017,5,1223.78002929688
"11822","W8718                    ",2017,5,49.4099998474121
"11823","W8706                    ",2017,5,338.610000610352
"11824","W8170                    ",2017,5,105.349998474121
"11825","W794                     ",2017,5,9.06999969482422
"11826","W767                     ",2017,5,31.3500003814697
"11827","W6978                    ",2017,5,81.0699996948242
"11828","W6748                    ",2017,5,640.679992675781
"11829","W6552                    ",2017,5,20.1800003051758
"11830","W6234                    ",2017,5,37.4799995422363
"11831","W6232                    ",2017,5,14.9399995803833
"11832","W529H                    ",2017,5,186.519996643066
"11833","W3770                    ",2017,5,80.25
"11834","W327H                    ",2017,5,125.609996795654
"11835","W2913                    ",2017,5,127.599998474121
"11836","W213                     ",2017,5,16.2199993133545
"11837","W1625T                   ",2017,5,464.419990539551
"11838","W1612T                   ",2017,5,40.5900001525879
"11839","VW4007.20                ",2017,5,362.400009155273
"11840","VW3004.15.10             ",2017,5,458.899993896484
"11841","VW0802.10                ",2017,5,407.399993896484
"11842","VS303.048                ",2017,5,859
"11843","VS303.032                ",2017,5,691.739990234375
"11844","VS303.024                ",2017,5,1328.67001342773
"11845","VS302.024                ",2017,5,78.4800033569336
"11846","VS211.022                ",2017,5,313.739990234375
"11847","VS210.010                ",2017,5,202.699996948242
"11848","VS209.008                ",2017,5,165.899993896484
"11849","VS206.038                ",2017,5,395.899993896484
"11850","VS206.036                ",2017,5,395.899993896484
"11851","VS206.020                ",2017,5,1108.51998901367
"11852","VS206.014                ",2017,5,629.460021972656
"11853","VP4403.L3                ",2017,5,3198.70001220703
"11854","VP4401.L3                ",2017,5,3279.90002441406
"11855","VP4312.07                ",2017,5,890.400024414062
"11856","VP4022.12                ",2017,5,1305
"11857","VP4012.09                ",2017,5,1092
"11858","VP2500.06                ",2017,5,1270.88000488281
"11859","VM3020                   ",2017,5,670.690002441406
"11860","VCPV269H                 ",2017,5,1416
"11861","VCP497H                  ",2017,5,380.339996337891
"11862","VCP372H                  ",2017,5,955.080017089844
"11863","VCP363H                  ",2017,5,780.570007324219
"11864","VCP340H                  ",2017,5,116.589996337891
"11865","VCP3170H                 ",2017,5,1071.9400177002
"11866","VCP1058H                 ",2017,5,1626.94000244141
"11867","V999H                    ",2017,5,1326.74002456665
"11868","V975G                    ",2017,5,1501.61001586914
"11869","V9460H                   ",2017,5,321.210006713867
"11870","V9380H                   ",2017,5,296.529998779297
"11871","V924H                    ",2017,5,807.359985351562
"11872","V905E                    ",2017,5,3116.74002075195
"11873","V6840H                   ",2017,5,425.530006408691
"11874","V6830H                   ",2017,5,409.910007476807
"11875","V633H                    ",2017,5,593.780029296875
"11876","V614H                    ",2017,5,65.1399993896484
"11877","V586H                    ",2017,5,315.379997253418
"11878","V582G                    ",2017,5,354.899993896484
"11879","V519H                    ",2017,5,507.790008544922
"11880","V479H                    ",2017,5,2990.22002410889
"11881","V4721H                   ",2017,5,96.8000030517578
"11882","V460H                    ",2017,5,397.029998779297
"11883","V449G                    ",2017,5,1877.50001525879
"11884","V4170H                   ",2017,5,493.26000213623
"11885","V4160H                   ",2017,5,695.230010986328
"11886","V370H                    ",2017,5,2483.10003662109
"11887","V346H                    ",2017,5,826.200012207031
"11888","V338H                    ",2017,5,706.440002441406
"11889","V332H                    ",2017,5,1373.88000488281
"11890","V317H                    ",2017,5,4057.01999664307
"11891","V316H                    ",2017,5,3402.79996490479
"11892","V305H                    ",2017,5,1111.26998138428
"11893","V2930H                   ",2017,5,3955.07000732422
"11894","V292H                    ",2017,5,1918.5
"11895","V2920H                   ",2017,5,1038.9599609375
"11896","V239G                    ",2017,5,1718.5
"11897","V205G                    ",2017,5,559.859985351562
"11898","V140G                    ",2017,5,1552.38000488281
"11899","V1210G                   ",2017,5,1391.0400390625
"11900","UPPS1                    ",2017,5,407.100006103516
"11901","UMR3                     ",2017,5,1200
"11902","UMM1                     ",2017,5,366.140007019043
"11903","UHSM1                    ",2017,5,188.600006103516
"11904","TLH30                    ",2017,5,727.200012207031
"11905","TCR75                    ",2017,5,11566.6199951172
"11906","STRAP25                  ",2017,5,83275.8498535156
"11907","SSR10040820              ",2017,5,525
"11908","SSR10035720              ",2017,5,525
"11909","SIL-1                    ",2017,5,982.799987792969
"11910","RSZ1105                  ",2017,5,717.559997558594
"11911","RC044115                 ",2017,5,636
"11912","PXW35                    ",2017,5,4422.80004882812
"11913","PXR35                    ",2017,5,600
"11914","PVPM                     ",2017,5,8676.15005493164
"11915","PSE45A                   ",2017,5,7207.95001220703
"11916","POUCH                    ",2017,5,12924
"11917","PN8715H                  ",2017,5,394.019989013672
"11918","PN8510H                  ",2017,5,411.730010986328
"11919","PMW35                    ",2017,5,313.439998626709
"11920","PML3                     ",2017,5,1166.19000244141
"11921","PGG5694H                 ",2017,5,1611
"11922","PC410082930              ",2017,5,1170
"11923","PC410051730              ",2017,5,585
"11924","OPHY2030                 ",2017,5,1082.40002441406
"11925","NTLC75                   ",2017,5,1536
"11926","NSLG2C35                 ",2017,5,1980
"11927","MS0004                   ",2017,5,4233.19995117188
"11928","MPV497H                  ",2017,5,859.679992675781
"11929","MIC109G                  ",2017,5,508.660018920898
"11930","MCP9260H                 ",2017,5,331
"11931","MCP498H                  ",2017,5,1500.19995117188
"11932","LT300                    ",2017,5,7197
"11933","K5ST                     ",2017,5,3408
"11934","HARHD36                  ",2017,5,3427.46997070312
"11935","H12LP                    ",2017,5,1686.95999145508
"11936","GST60D                   ",2017,5,1800
"11937","GST60B                   ",2017,5,1800
"11938","GPSL                     ",2017,5,381.919998168945
"11939","FSR10030620              ",2017,5,585
"11940","ESS15                    ",2017,5,230
"11941","EPS01                    ",2017,5,976.040008544922
"11942","EH7809H                  ",2017,5,1520.20999145508
"11943","EH7794H                  ",2017,5,634.949981689453
"11944","EH7251H                  ",2017,5,5350.06005859375
"11945","EH7151H                  ",2017,5,2055.05999755859
"11946","EH389                    ",2017,5,259.200012207031
"11947","EH384E                   ",2017,5,788.599975585938
"11948","ECR60W                   ",2017,5,7920
"11949","ECR60G                   ",2017,5,3240
"11950","EC60A                    ",2017,5,18293.7600097656
"11951","EB11                     ",2017,5,106.730003356934
"11952","DPL10040820              ",2017,5,535
"11953","D131803                  ",2017,5,36000
"11954","CRC14123030              ",2017,5,525
"11955","CRC14040830              ",2017,5,1575
"11956","CPL10030630              ",2017,5,2000
"11957","CFT003                   ",2017,5,500
"11958","CFS10020430              ",2017,5,1276
"11959","CDF10051530              ",2017,5,1042
"11960","CDF10015630              ",2017,5,1042
"11961","CB5LT                    ",2017,5,2070
"11962","BTD05                    ",2017,5,2544
"11963","B7714                    ",2017,5,1084.72998046875
"11964","B15LT                    ",2017,5,390
"11965","B12SRT                   ",2017,5,780
"11966","B12LT                    ",2017,5,18660
"11967","AHVM12                   ",2017,5,4469.79996490479
"11968","960015",2017,5,673.130004882812
"11969","8834H                    ",2017,5,732.559997558594
"11970","8740H                    ",2017,5,332.869995117188
"11971","866023",2017,5,757.280029296875
"11972","8622H                    ",2017,5,734.400024414062
"11973","8581H                    ",2017,5,3717.96008300781
"11974","8412H                    ",2017,5,772.200012207031
"11975","828806",2017,5,4736.25
"11976","823072",2017,5,9586.97991943359
"11977","801407",2017,5,87.7300033569336
"11978","77825690",2017,5,196
"11979","698H                     ",2017,5,2104.52001953125
"11980","6834H                    ",2017,5,863.640014648438
"11981","67125805D                ",2017,5,325
"11982","67025800",2017,5,1284.80000305176
"11983","6664H                    ",2017,5,817.400024414062
"11984","6424H                    ",2017,5,1887.83996582031
"11985","606S155MX                ",2017,5,1140
"11986","606151X                  ",2017,5,2280
"11987","606051X                  ",2017,5,1140
"11988","601251",2017,5,326
"11989","5DCD                     ",2017,5,3753
"11990","55625890",2017,5,196
"11991","55625690",2017,5,294
"11992","411963",2017,5,12569.0400390625
"11993","411961",2017,5,22300.3999023438
"11994","3549223",2017,5,7568.31005859375
"11995","3544450",2017,5,14389.0400390625
"11996","3543751",2017,5,5395.89001464844
"11997","3543251",2017,5,5395.89001464844
"11998","3541208",2017,5,5359.18017578125
"11999","3541108",2017,5,2679.59008789062
"12000","3507300BC                ",2017,5,1427.77001953125
"12001","3502501BC                ",2017,5,1427.77001953125
"12002","3341601",2017,5,2679.59008789062
"12003","3341357",2017,5,8038.77026367188
"12004","3341356",2017,5,2679.59008789062
"12005","3341352",2017,5,10718.3603515625
"12006","3341052",2017,5,5359.18017578125
"12007","3245400",2017,5,5395.89001464844
"12008","3245325",2017,5,3597.26000976562
"12009","3245250",2017,5,7194.52001953125
"12010","3244600",2017,5,1798.63000488281
"12011","3244325",2017,5,1798.63000488281
"12012","3244300",2017,5,1798.63000488281
"12013","3241505",2017,5,12861.240234375
"12014","3241355",2017,5,17148.3203125
"12015","314.07",2017,5,1577
"12016","3003050",2017,5,807.5
"12017","2B12XT                   ",2017,5,486
"12018","284649",2017,5,14152.6600341797
"12019","284610",2017,5,980
"12020","2809G                    ",2017,5,860.099975585938
"12021","261246",2017,5,304.5
"12022","261230",2017,5,279
"12023","231823",2017,5,1225
"12024","231818",2017,5,490
"12025","231715",2017,5,223.070007324219
"12026","228143",2017,5,492
"12027","228140",2017,5,370
"12028","225361",2017,5,156
"12029","225002",2017,5,783.440002441406
"12030","223104",2017,5,2105
"12031","223103",2017,5,1970.64001464844
"12032","223.561",2017,5,921.900024414062
"12033","2227",2017,5,424
"12034","222333",2017,5,606.799987792969
"12035","222245",2017,5,1875
"12036","219377",2017,5,93.3300018310547
"12037","212855",2017,5,236.589996337891
"12038","212034",2017,5,1418.54995727539
"12039","212.11",2017,5,402.200012207031
"12040","206.46",2017,5,193.199996948242
"12041","206.454",2017,5,169.100006103516
"12042","201.764",2017,5,472.600006103516
"12043","1942",2017,5,17666
"12044","1901SK                   ",2017,5,1650
"12045","158121008",2017,5,570
"12046","13829",2017,5,300
"12047","130790042",2017,5,71.25
"12048","12543",2017,5,266.5
"12049","12526",2017,5,55.6599998474121
"12050","12415",2017,5,185.880004882812
"12051","121732056",2017,5,360
"12052","03.000.013S              ",2017,5,926.099975585938
"12053","Y3040H                   ",2017,5,92.1500015258789
"12054","Z452H                    ",2017,5,1871.97998046875
"12055","Z422E                    ",2017,5,629.059997558594
"12056","Z358E                    ",2017,5,632.02001953125
"12057","Z339H                    ",2017,5,3110.21997070312
"12058","Z317H                    ",2017,5,3887.49005126953
"12059","Z316H                    ",2017,5,998.400024414062
"12060","Z315H                    ",2017,5,2904.59997558594
"12061","Z1712H                   ",2017,5,271.600006103516
"12062","Y3170H                   ",2017,5,1206.66999816895
"12063","Y3050H                   ",2017,5,85.6600036621094
"12064","XS1E                     ",2017,5,120.120002746582
"12065","XR30V                    ",2017,5,990
"12066","XR30B                    ",2017,5,780
"12067","WS379H                   ",2017,5,38.060001373291
"12068","WS367H                   ",2017,5,261.119993209839
"12069","W9867T                   ",2017,5,260.680000305176
"12070","W9752                    ",2017,5,987.850006103516
"12071","W9740T                   ",2017,5,81.9499969482422
"12072","W969                     ",2017,5,916.159996032715
"12073","W9442                    ",2017,5,376.170001983643
"12074","W9366T                   ",2017,5,98.379997253418
"12075","W9361                    ",2017,5,42.0800018310547
"12076","W932                     ",2017,5,19.2999992370605
"12077","W9296                    ",2017,5,27.1900005340576
"12078","W9262T                   ",2017,5,1950.36004638672
"12079","W9138                    ",2017,5,70.8000011444092
"12080","W888                     ",2017,5,97.4599990844727
"12081","W8851                    ",2017,5,51.2000007629395
"12082","W8850                    ",2017,5,122.680000305176
"12083","W8710                    ",2017,5,145.819995880127
"12084","W8702                    ",2017,5,245.330001831055
"12085","W8684                    ",2017,5,51.0400009155273
